ano,mes,data,regiao,uf,municipio,rodovia,tipo_acidente,condicao_climatica,periodo_dia,acidentes,feridos,obitos,veiculos_envolvidos,nivel_gravidade
2022,10,2022-10-01,Nordeste,PE,Recife,BR-206,Colisão,Neblina,Manhã,19,17,1,26,Moderado
2022,10,2022-10-01,Nordeste,PE,Recife,BR-969,Capotamento,Neblina,Noite,18,18,0,29,Moderado
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,BR-863,Saída de pista,Ensolarado,Madrugada,16,12,0,25,Leve
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,BR-857,Tombamento,Chuva,Tarde,25,22,1,34,Moderado
2022,10,2022-10-01,Nordeste,CE,Fortaleza,BR-278,Atropelamento,Neblina,Noite,4,2,0,5,Leve
2022,10,2022-10-01,Nordeste,CE,Fortaleza,BR-745,Tombamento,Ensolarado,Madrugada,16,10,0,27,Leve
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,BR-139,Colisão,Ensolarado,Madrugada,23,16,0,33,Moderado
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,BR-186,Saída de pista,Chuva,Manhã,31,16,1,40,Moderado
2022,10,2022-10-01,Nordeste,MA,São Luís,BR-946,Tombamento,Ensolarado,Manhã,22,12,0,38,Leve
2022,10,2022-10-01,Nordeste,MA,São Luís,BR-248,Atropelamento,Chuva,Madrugada,27,14,1,41,Moderado
2022,10,2022-10-01,Nordeste,PB,João Pessoa,BR-86,Capotamento,Ensolarado,Manhã,15,4,0,22,Leve
2022,10,2022-10-01,Nordeste,PB,João Pessoa,BR-438,Tombamento,Ensolarado,Noite,23,17,0,44,Moderado
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,BR-959,Tombamento,Ensolarado,Madrugada,16,8,0,24,Leve
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,BR-603,Atropelamento,Ensolarado,Manhã,22,19,0,32,Moderado
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,BR-434,Capotamento,Chuva,Manhã,25,21,1,40,Moderado
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,BR-649,Colisão,Ensolarado,Madrugada,17,9,0,29,Leve
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-676,Capotamento,Ensolarado,Tarde,17,15,1,28,Moderado
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-984,Saída de pista,Nublado,Madrugada,18,9,0,33,Leve
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,BR-433,Atropelamento,Ensolarado,Tarde,15,8,0,28,Leve
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,BR-969,Capotamento,Ensolarado,Manhã,18,13,0,23,Leve
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,BR-648,Tombamento,Ensolarado,Noite,21,12,0,25,Leve
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,BR-886,Capotamento,Nublado,Manhã,19,16,1,38,Moderado
2022,10,2022-10-01,Sudeste,SP,São Paulo,BR-812,Tombamento,Nublado,Madrugada,18,16,0,29,Moderado
2022,10,2022-10-01,Sudeste,SP,São Paulo,BR-458,Atropelamento,Chuva,Madrugada,24,19,0,42,Moderado
2022,10,2022-10-01,Sudeste,SP,Campinas,BR-545,Colisão,Chuva,Madrugada,29,21,1,52,Moderado
2022,10,2022-10-01,Sudeste,SP,Campinas,BR-956,Atropelamento,Chuva,Noite,25,27,0,33,Moderado
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,BR-388,Capotamento,Neblina,Tarde,12,9,0,19,Leve
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,BR-60,Atropelamento,Neblina,Noite,30,27,1,45,Moderado
2022,10,2022-10-01,Sudeste,RJ,Rio de Janeiro,BR-723,Colisão,Nublado,Manhã,12,11,1,14,Moderado
2022,10,2022-10-01,Sudeste,RJ,Rio de Janeiro,BR-581,Saída de pista,Chuva,Noite,25,15,0,44,Moderado
2022,10,2022-10-01,Sudeste,RJ,Niterói,BR-988,Saída de pista,Chuva,Madrugada,20,13,1,33,Moderado
2022,10,2022-10-01,Sudeste,RJ,Niterói,BR-558,Capotamento,Ensolarado,Tarde,14,12,0,26,Leve
2022,10,2022-10-01,Sudeste,RJ,Nova Iguaçu,BR-227,Capotamento,Chuva,Madrugada,27,16,0,44,Moderado
2022,10,2022-10-01,Sudeste,RJ,Nova Iguaçu,BR-53,Tombamento,Nublado,Noite,14,11,1,24,Moderado
2022,10,2022-10-01,Sudeste,RJ,Petrópolis,BR-221,Colisão,Ensolarado,Tarde,24,15,1,41,Moderado
2022,10,2022-10-01,Sudeste,RJ,Petrópolis,BR-19,Atropelamento,Ensolarado,Noite,21,15,0,26,Moderado
2022,10,2022-10-01,Sudeste,MG,Belo Horizonte,BR-574,Colisão,Nublado,Noite,18,11,1,27,Moderado
2022,10,2022-10-01,Sudeste,MG,Belo Horizonte,BR-288,Saída de pista,Nublado,Noite,15,16,0,21,Moderado
2022,10,2022-10-01,Sudeste,MG,Uberlândia,BR-756,Capotamento,Nublado,Madrugada,20,11,0,28,Leve
2022,10,2022-10-01,Sudeste,MG,Uberlândia,BR-905,Tombamento,Ensolarado,Noite,19,16,2,29,Grave
2022,10,2022-10-01,Sudeste,MG,Juiz de Fora,BR-662,Capotamento,Ensolarado,Manhã,17,10,0,26,Leve
2022,10,2022-10-01,Sudeste,MG,Juiz de Fora,BR-380,Saída de pista,Neblina,Noite,17,7,2,34,Moderado
2022,10,2022-10-01,Sudeste,ES,Vitória,BR-439,Tombamento,Nublado,Noite,17,6,0,24,Leve
2022,10,2022-10-01,Sudeste,ES,Vitória,BR-955,Capotamento,Ensolarado,Madrugada,19,11,0,24,Leve
2022,10,2022-10-01,Sudeste,ES,Vila Velha,BR-96,Saída de pista,Ensolarado,Manhã,26,20,0,31,Moderado
2022,10,2022-10-01,Sudeste,ES,Vila Velha,BR-524,Atropelamento,Ensolarado,Madrugada,21,23,0,27,Moderado
2022,10,2022-10-01,Sudeste,ES,Serra,BR-632,Saída de pista,Nublado,Manhã,19,19,2,25,Grave
2022,10,2022-10-01,Sudeste,ES,Serra,BR-252,Tombamento,Neblina,Madrugada,16,16,0,31,Moderado
2022,10,2022-10-01,Sul,PR,Curitiba,BR-868,Saída de pista,Nublado,Madrugada,15,8,0,21,Leve
2022,10,2022-10-01,Sul,PR,Curitiba,BR-702,Tombamento,Nublado,Tarde,17,15,0,28,Moderado
2022,10,2022-10-01,Sul,PR,Londrina,BR-296,Colisão,Nublado,Manhã,24,18,2,45,Grave
2022,10,2022-10-01,Sul,PR,Londrina,BR-596,Saída de pista,Chuva,Noite,31,17,1,55,Moderado
2022,10,2022-10-01,Sul,SC,Florianópolis,BR-918,Tombamento,Nublado,Madrugada,18,11,1,30,Moderado
2022,10,2022-10-01,Sul,SC,Florianópolis,BR-729,Atropelamento,Ensolarado,Manhã,22,15,0,44,Moderado
2022,10,2022-10-01,Sul,SC,Joinville,BR-708,Saída de pista,Neblina,Madrugada,22,15,0,32,Moderado
2022,10,2022-10-01,Sul,SC,Joinville,BR-757,Colisão,Chuva,Noite,13,8,0,21,Leve
2022,10,2022-10-01,Sul,RS,Porto Alegre,BR-208,Capotamento,Ensolarado,Noite,19,15,0,27,Moderado
2022,10,2022-10-01,Sul,RS,Porto Alegre,BR-81,Saída de pista,Chuva,Madrugada,22,20,0,43,Moderado
2022,10,2022-10-01,Sul,RS,Caxias do Sul,BR-658,Colisão,Ensolarado,Manhã,20,22,0,45,Moderado
2022,10,2022-10-01,Sul,RS,Caxias do Sul,BR-558,Saída de pista,Ensolarado,Manhã,14,11,0,16,Leve
2022,11,2022-11-01,Norte,AM,Manaus,BR-291,Capotamento,Chuva,Noite,17,7,0,25,Leve
2022,11,2022-11-01,Norte,AM,Manaus,BR-77,Tombamento,Neblina,Noite,20,20,2,29,Grave
2022,11,2022-11-01,Norte,PA,Belém,BR-225,Tombamento,Ensolarado,Tarde,19,16,0,32,Moderado
2022,11,2022-11-01,Norte,PA,Belém,BR-168,Capotamento,Ensolarado,Tarde,16,9,1,19,Moderado
2022,11,2022-11-01,Norte,PA,Santarém,BR-692,Saída de pista,Ensolarado,Tarde,17,13,0,27,Leve
2022,11,2022-11-01,Norte,PA,Santarém,BR-66,Capotamento,Chuva,Noite,23,16,0,36,Moderado
2022,11,2022-11-01,Norte,RO,Porto Velho,BR-359,Capotamento,Ensolarado,Noite,16,9,0,20,Leve
2022,11,2022-11-01,Norte,RO,Porto Velho,BR-622,Colisão,Chuva,Madrugada,32,24,1,49,Moderado
2022,11,2022-11-01,Norte,TO,Palmas,BR-110,Colisão,Ensolarado,Noite,23,11,1,27,Moderado
2022,11,2022-11-01,Norte,TO,Palmas,BR-178,Atropelamento,Ensolarado,Tarde,16,7,0,33,Leve
2022,11,2022-11-01,Nordeste,BA,Salvador,BR-759,Colisão,Ensolarado,Madrugada,14,10,0,31,Leve
2022,11,2022-11-01,Nordeste,BA,Salvador,BR-462,Tombamento,Ensolarado,Madrugada,25,15,0,37,Moderado
2022,11,2022-11-01,Nordeste,BA,Feira de Santana,BR-320,Saída de pista,Chuva,Madrugada,22,22,1,39,Moderado
2022,11,2022-11-01,Nordeste,BA,Feira de Santana,BR-211,Tombamento,Ensolarado,Manhã,17,8,1,28,Moderado
2022,11,2022-11-01,Nordeste,PE,Recife,BR-379,Atropelamento,Chuva,Tarde,17,10,0,32,Leve
2022,11,2022-11-01,Nordeste,PE,Recife,BR-676,Colisão,Nublado,Noite,22,17,0,22,Moderado
2022,11,2022-11-01,Nordeste,PE,Jaboatão dos Guararapes,BR-201,Atropelamento,Ensolarado,Madrugada,15,16,1,19,Moderado
2022,11,2022-11-01,Nordeste,PE,Jaboatão dos Guararapes,BR-70,Colisão,Chuva,Tarde,25,30,0,47,Moderado
2022,11,2022-11-01,Nordeste,CE,Fortaleza,BR-565,Colisão,Nublado,Madrugada,20,18,2,24,Grave
2022,11,2022-11-01,Nordeste,CE,Fortaleza,BR-287,Capotamento,Ensolarado,Tarde,18,14,1,27,Moderado
2022,11,2022-11-01,Nordeste,CE,Juazeiro do Norte,BR-643,Tombamento,Neblina,Tarde,17,9,1,30,Moderado
2022,11,2022-11-01,Nordeste,CE,Juazeiro do Norte,BR-858,Atropelamento,Ensolarado,Madrugada,12,5,0,20,Leve
2022,11,2022-11-01,Nordeste,MA,São Luís,BR-811,Saída de pista,Ensolarado,Manhã,23,17,0,37,Moderado
2022,11,2022-11-01,Nordeste,MA,São Luís,BR-10,Tombamento,Chuva,Tarde,29,21,3,43,Grave
2022,11,2022-11-01,Nordeste,PB,João Pessoa,BR-566,Saída de pista,Nublado,Manhã,21,21,0,29,Moderado
2022,11,2022-11-01,Nordeste,PB,João Pessoa,BR-511,Tombamento,Chuva,Noite,35,22,0,65,Moderado
2022,11,2022-11-01,Centro-Oeste,DF,Brasília,BR-443,Tombamento,Ensolarado,Manhã,12,10,0,18,Leve
2022,11,2022-11-01,Centro-Oeste,DF,Brasília,BR-181,Colisão,Chuva,Tarde,31,20,0,57,Moderado
2022,11,2022-11-01,Centro-Oeste,GO,Goiânia,BR-501,Saída de pista,Chuva,Noite,23,20,0,44,Moderado
2022,11,2022-11-01,Centro-Oeste,GO,Goiânia,BR-122,Colisão,Nublado,Madrugada,23,21,1,36,Moderado
2022,11,2022-11-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-83,Tombamento,Nublado,Madrugada,27,21,0,38,Moderado
2022,11,2022-11-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-115,Saída de pista,Chuva,Madrugada,30,17,0,47,Moderado
2022,11,2022-11-01,Centro-Oeste,MT,Cuiabá,BR-488,Atropelamento,Neblina,Tarde,13,6,0,22,Leve
2022,11,2022-11-01,Centro-Oeste,MT,Cuiabá,BR-63,Tombamento,Chuva,Manhã,11,9,0,13,Leve
2022,11,2022-11-01,Centro-Oeste,MS,Campo Grande,BR-135,Atropelamento,Neblina,Madrugada,20,9,1,25,Moderado
2022,11,2022-11-01,Centro-Oeste,MS,Campo Grande,BR-387,Capotamento,Nublado,Tarde,23,20,1,32,Moderado
2022,11,2022-11-01,Sudeste,SP,São Paulo,BR-630,Saída de pista,Nublado,Tarde,24,21,0,35,Moderado
2022,11,2022-11-01,Sudeste,SP,São Paulo,BR-878,Capotamento,Ensolarado,Madrugada,19,15,1,22,Moderado
2022,11,2022-11-01,Sudeste,SP,Campinas,BR-148,Atropelamento,Chuva,Tarde,23,16,1,45,Moderado
2022,11,2022-11-01,Sudeste,SP,Campinas,BR-872,Capotamento,Ensolarado,Madrugada,15,8,0,22,Leve
2022,11,2022-11-01,Sudeste,SP,Ribeirão Preto,BR-851,Tombamento,Nublado,Tarde,17,11,0,25,Leve
2022,11,2022-11-01,Sudeste,SP,Ribeirão Preto,BR-215,Capotamento,Nublado,Noite,8,3,0,16,Leve
2022,11,2022-11-01,Sudeste,RJ,Rio de Janeiro,BR-294,Saída de pista,Nublado,Tarde,15,14,0,28,Leve
2022,11,2022-11-01,Sudeste,RJ,Rio de Janeiro,BR-735,Atropelamento,Ensolarado,Noite,18,9,0,27,Leve
2022,11,2022-11-01,Sudeste,RJ,Niterói,BR-220,Tombamento,Nublado,Madrugada,13,7,0,22,Leve
2022,11,2022-11-01,Sudeste,RJ,Niterói,BR-783,Capotamento,Ensolarado,Madrugada,13,13,1,24,Moderado
2022,11,2022-11-01,Sudeste,RJ,Nova Iguaçu,BR-551,Capotamento,Ensolarado,Noite,16,13,0,38,Leve
2022,11,2022-11-01,Sudeste,RJ,Nova Iguaçu,BR-571,Atropelamento,Ensolarado,Noite,22,13,1,33,Moderado
2022,11,2022-11-01,Sudeste,RJ,Petrópolis,BR-863,Colisão,Ensolarado,Noite,10,9,0,17,Leve
2022,11,2022-11-01,Sudeste,RJ,Petrópolis,BR-625,Saída de pista,Ensolarado,Madrugada,18,11,1,27,Moderado
2022,11,2022-11-01,Sudeste,MG,Belo Horizonte,BR-72,Atropelamento,Ensolarado,Manhã,20,21,0,29,Moderado
2022,11,2022-11-01,Sudeste,MG,Belo Horizonte,BR-805,Saída de pista,Ensolarado,Tarde,14,9,1,31,Moderado
2022,11,2022-11-01,Sudeste,MG,Uberlândia,BR-456,Atropelamento,Ensolarado,Manhã,17,18,0,23,Moderado
2022,11,2022-11-01,Sudeste,MG,Uberlândia,BR-290,Colisão,Chuva,Tarde,12,6,0,15,Leve
2022,11,2022-11-01,Sudeste,MG,Juiz de Fora,BR-165,Colisão,Chuva,Tarde,22,18,4,29,Grave
2022,11,2022-11-01,Sudeste,MG,Juiz de Fora,BR-325,Capotamento,Ensolarado,Manhã,20,7,2,28,Moderado
2022,11,2022-11-01,Sudeste,ES,Vitória,BR-369,Capotamento,Ensolarado,Madrugada,22,17,0,37,Moderado
2022,11,2022-11-01,Sudeste,ES,Vitória,BR-387,Tombamento,Neblina,Madrugada,14,12,0,17,Leve
2022,11,2022-11-01,Sudeste,ES,Vila Velha,BR-970,Colisão,Ensolarado,Madrugada,13,12,2,13,Moderado
2022,11,2022-11-01,Sudeste,ES,Vila Velha,BR-687,Atropelamento,Neblina,Tarde,14,9,0,24,Leve
2022,11,2022-11-01,Sudeste,ES,Serra,BR-365,Colisão,Ensolarado,Manhã,18,10,0,36,Leve
2022,11,2022-11-01,Sudeste,ES,Serra,BR-190,Capotamento,Ensolarado,Noite,23,12,2,29,Moderado
2022,11,2022-11-01,Sul,PR,Curitiba,BR-200,Atropelamento,Ensolarado,Noite,15,10,0,23,Leve
2022,11,2022-11-01,Sul,PR,Curitiba,BR-613,Colisão,Ensolarado,Tarde,11,6,0,16,Leve
2022,11,2022-11-01,Sul,PR,Londrina,BR-247,Tombamento,Ensolarado,Noite,25,22,0,38,Moderado
2022,11,2022-11-01,Sul,PR,Londrina,BR-414,Atropelamento,Ensolarado,Manhã,13,5,0,20,Leve
2022,11,2022-11-01,Sul,SC,Florianópolis,BR-928,Saída de pista,Chuva,Manhã,18,15,2,29,Grave
2022,11,2022-11-01,Sul,SC,Florianópolis,BR-778,Tombamento,Ensolarado,Tarde,20,13,0,36,Leve
2022,11,2022-11-01,Sul,SC,Joinville,BR-867,Saída de pista,Chuva,Manhã,27,18,0,36,Moderado
2022,11,2022-11-01,Sul,SC,Joinville,BR-249,Colisão,Neblina,Manhã,17,14,1,31,Moderado
2022,11,2022-11-01,Sul,RS,Porto Alegre,BR-17,Tombamento,Nublado,Noite,16,17,1,29,Moderado
2022,11,2022-11-01,Sul,RS,Porto Alegre,BR-615,Atropelamento,Chuva,Madrugada,33,26,0,51,Moderado
2022,11,2022-11-01,Sul,RS,Caxias do Sul,BR-803,Saída de pista,Nublado,Noite,21,16,1,26,Moderado
2022,11,2022-11-01,Sul,RS,Caxias do Sul,BR-378,Tombamento,Ensolarado,Madrugada,14,15,0,17,Moderado
2022,12,2022-12-01,Norte,AM,Manaus,BR-166,Atropelamento,Neblina,Madrugada,17,8,0,22,Leve
2022,12,2022-12-01,Norte,AM,Manaus,BR-123,Colisão,Nublado,Noite,22,14,2,40,Moderado
2022,12,2022-12-01,Norte,PA,Belém,BR-818,Colisão,Chuva,Tarde,21,19,0,31,Moderado
2022,12,2022-12-01,Norte,PA,Belém,BR-129,Atropelamento,Neblina,Tarde,20,16,2,37,Grave
2022,12,2022-12-01,Norte,PA,Santarém,BR-85,Tombamento,Chuva,Manhã,27,16,2,41,Grave
2022,12,2022-12-01,Norte,PA,Santarém,BR-875,Colisão,Nublado,Madrugada,14,10,0,22,Leve
2022,12,2022-12-01,Norte,RO,Porto Velho,BR-571,Tombamento,Nublado,Noite,16,12,0,19,Leve
2022,12,2022-12-01,Norte,RO,Porto Velho,BR-19,Atropelamento,Ensolarado,Manhã,24,24,1,31,Moderado
2022,12,2022-12-01,Norte,TO,Palmas,BR-92,Saída de pista,Chuva,Madrugada,32,29,0,51,Moderado
2022,12,2022-12-01,Norte,TO,Palmas,BR-973,Colisão,Neblina,Noite,20,17,1,36,Moderado
2022,12,2022-12-01,Nordeste,BA,Salvador,BR-807,Saída de pista,Nublado,Madrugada,19,16,0,34,Moderado
2022,12,2022-12-01,Nordeste,BA,Salvador,BR-464,Atropelamento,Ensolarado,Manhã,19,10,1,30,Moderado
2022,12,2022-12-01,Nordeste,BA,Feira de Santana,BR-880,Capotamento,Neblina,Madrugada,21,13,1,24,Moderado
2022,12,2022-12-01,Nordeste,BA,Feira de Santana,BR-396,Tombamento,Ensolarado,Noite,18,8,0,34,Leve
2022,12,2022-12-01,Nordeste,PE,Recife,BR-288,Tombamento,Ensolarado,Tarde,13,10,0,17,Leve
2022,12,2022-12-01,Nordeste,PE,Recife,BR-294,Saída de pista,Nublado,Madrugada,14,8,0,22,Leve
2022,12,2022-12-01,Nordeste,PE,Jaboatão dos Guararapes,BR-382,Saída de pista,Chuva,Madrugada,22,15,0,35,Moderado
2022,12,2022-12-01,Nordeste,PE,Jaboatão dos Guararapes,BR-858,Atropelamento,Chuva,Manhã,18,16,1,31,Moderado
2022,12,2022-12-01,Nordeste,CE,Fortaleza,BR-219,Saída de pista,Nublado,Madrugada,21,21,0,24,Moderado
2022,12,2022-12-01,Nordeste,CE,Fortaleza,BR-47,Tombamento,Ensolarado,Manhã,18,9,0,22,Leve
2022,12,2022-12-01,Nordeste,CE,Juazeiro do Norte,BR-952,Capotamento,Ensolarado,Madrugada,22,14,1,33,Moderado
2022,12,2022-12-01,Nordeste,CE,Juazeiro do Norte,BR-61,Atropelamento,Ensolarado,Noite,12,14,0,17,Leve
2022,12,2022-12-01,Nordeste,MA,São Luís,BR-716,Tombamento,Ensolarado,Noite,15,11,0,14,Leve
2022,12,2022-12-01,Nordeste,MA,São Luís,BR-930,Saída de pista,Nublado,Manhã,19,8,1,30,Moderado
2022,12,2022-12-01,Nordeste,PB,João Pessoa,BR-673,Atropelamento,Chuva,Madrugada,29,12,2,56,Moderado
2022,12,2022-12-01,Nordeste,PB,João Pessoa,BR-927,Saída de pista,Ensolarado,Madrugada,17,13,0,23,Leve
2022,12,2022-12-01,Centro-Oeste,DF,Brasília,BR-270,Atropelamento,Ensolarado,Madrugada,19,10,0,32,Leve
2022,12,2022-12-01,Centro-Oeste,DF,Brasília,BR-919,Saída de pista,Neblina,Madrugada,17,13,1,29,Moderado
2022,12,2022-12-01,Centro-Oeste,GO,Goiânia,BR-591,Colisão,Ensolarado,Tarde,14,7,1,13,Moderado
2022,12,2022-12-01,Centro-Oeste,GO,Goiânia,BR-851,Tombamento,Chuva,Madrugada,23,18,2,33,Grave
2022,12,2022-12-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-16,Atropelamento,Chuva,Tarde,17,13,0,32,Leve
2022,12,2022-12-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-503,Tombamento,Ensolarado,Madrugada,13,6,1,24,Moderado
2022,12,2022-12-01,Centro-Oeste,MT,Cuiabá,BR-370,Tombamento,Ensolarado,Madrugada,16,13,1,25,Moderado
2022,12,2022-12-01,Centro-Oeste,MT,Cuiabá,BR-955,Saída de pista,Nublado,Manhã,17,18,0,30,Moderado
2022,12,2022-12-01,Centro-Oeste,MS,Campo Grande,BR-277,Atropelamento,Ensolarado,Tarde,19,14,1,22,Moderado
2022,12,2022-12-01,Centro-Oeste,MS,Campo Grande,BR-19,Saída de pista,Neblina,Tarde,22,20,1,33,Moderado
2022,12,2022-12-01,Sudeste,SP,São Paulo,BR-939,Colisão,Neblina,Madrugada,18,15,1,34,Moderado
2022,12,2022-12-01,Sudeste,SP,São Paulo,BR-229,Saída de pista,Nublado,Noite,20,22,2,23,Grave
2022,12,2022-12-01,Sudeste,SP,Campinas,BR-193,Tombamento,Ensolarado,Noite,20,19,1,30,Moderado
2022,12,2022-12-01,Sudeste,SP,Campinas,BR-444,Colisão,Chuva,Tarde,17,12,0,28,Leve
2022,12,2022-12-01,Sudeste,SP,Ribeirão Preto,BR-737,Atropelamento,Ensolarado,Madrugada,20,19,0,29,Moderado
2022,12,2022-12-01,Sudeste,SP,Ribeirão Preto,BR-818,Capotamento,Nublado,Madrugada,20,12,1,30,Moderado
2022,12,2022-12-01,Sudeste,RJ,Rio de Janeiro,BR-123,Colisão,Ensolarado,Madrugada,20,18,1,35,Moderado
2022,12,2022-12-01,Sudeste,RJ,Rio de Janeiro,BR-523,Tombamento,Ensolarado,Tarde,18,11,0,39,Leve
2022,12,2022-12-01,Sudeste,RJ,Niterói,BR-851,Tombamento,Chuva,Tarde,26,21,0,38,Moderado
2022,12,2022-12-01,Sudeste,RJ,Niterói,BR-147,Colisão,Chuva,Tarde,15,11,1,36,Moderado
2022,12,2022-12-01,Sudeste,RJ,Nova Iguaçu,BR-182,Saída de pista,Chuva,Noite,26,24,0,41,Moderado
2022,12,2022-12-01,Sudeste,RJ,Nova Iguaçu,BR-607,Atropelamento,Chuva,Tarde,22,17,0,29,Moderado
2022,12,2022-12-01,Sudeste,RJ,Petrópolis,BR-565,Atropelamento,Chuva,Tarde,26,26,0,39,Moderado
2022,12,2022-12-01,Sudeste,RJ,Petrópolis,BR-598,Capotamento,Chuva,Tarde,21,17,1,38,Moderado
2022,12,2022-12-01,Sudeste,MG,Belo Horizonte,BR-515,Tombamento,Chuva,Manhã,19,7,1,29,Moderado
2022,12,2022-12-01,Sudeste,MG,Belo Horizonte,BR-163,Atropelamento,Ensolarado,Madrugada,14,7,0,28,Leve
2022,12,2022-12-01,Sudeste,MG,Uberlândia,BR-896,Saída de pista,Ensolarado,Noite,15,12,0,17,Leve
2022,12,2022-12-01,Sudeste,MG,Uberlândia,BR-245,Colisão,Nublado,Tarde,17,9,0,24,Leve
2022,12,2022-12-01,Sudeste,MG,Juiz de Fora,BR-800,Capotamento,Nublado,Madrugada,20,13,0,27,Leve
2022,12,2022-12-01,Sudeste,MG,Juiz de Fora,BR-490,Colisão,Neblina,Madrugada,21,16,1,32,Moderado
2022,12,2022-12-01,Sudeste,ES,Vitória,BR-647,Tombamento,Ensolarado,Tarde,20,23,1,38,Moderado
2022,12,2022-12-01,Sudeste,ES,Vitória,BR-256,Capotamento,Nublado,Manhã,21,12,1,35,Moderado
2022,12,2022-12-01,Sudeste,ES,Vila Velha,BR-451,Colisão,Nublado,Madrugada,15,13,0,23,Leve
2022,12,2022-12-01,Sudeste,ES,Vila Velha,BR-982,Saída de pista,Chuva,Manhã,26,23,1,34,Moderado
2022,12,2022-12-01,Sudeste,ES,Serra,BR-821,Saída de pista,Neblina,Madrugada,19,11,1,31,Moderado
2022,12,2022-12-01,Sudeste,ES,Serra,BR-696,Tombamento,Nublado,Tarde,22,14,2,40,Moderado
2022,12,2022-12-01,Sul,PR,Curitiba,BR-220,Colisão,Chuva,Noite,18,8,0,31,Leve
2022,12,2022-12-01,Sul,PR,Curitiba,BR-886,Tombamento,Ensolarado,Tarde,22,14,1,35,Moderado
2022,12,2022-12-01,Sul,PR,Londrina,BR-531,Capotamento,Ensolarado,Tarde,17,12,1,22,Moderado
2022,12,2022-12-01,Sul,PR,Londrina,BR-951,Colisão,Ensolarado,Tarde,26,21,1,42,Moderado
2022,12,2022-12-01,Sul,SC,Florianópolis,BR-236,Tombamento,Ensolarado,Noite,28,15,0,43,Moderado
2022,12,2022-12-01,Sul,SC,Florianópolis,BR-421,Colisão,Chuva,Manhã,23,14,0,31,Leve
2022,12,2022-12-01,Sul,SC,Joinville,BR-253,Tombamento,Nublado,Manhã,19,8,0,35,Leve
2022,12,2022-12-01,Sul,SC,Joinville,BR-36,Atropelamento,Chuva,Noite,15,10,1,15,Moderado
2022,12,2022-12-01,Sul,RS,Porto Alegre,BR-458,Saída de pista,Neblina,Manhã,16,18,0,24,Moderado
2022,12,2022-12-01,Sul,RS,Porto Alegre,BR-888,Colisão,Neblina,Tarde,23,14,1,36,Moderado
2022,12,2022-12-01,Sul,RS,Caxias do Sul,BR-426,Capotamento,Chuva,Madrugada,21,15,1,41,Moderado
2022,12,2022-12-01,Sul,RS,Caxias do Sul,BR-659,Atropelamento,Neblina,Manhã,20,19,0,30,Moderado
2023,1,2023-01-01,Norte,AM,Manaus,BR-651,Saída de pista,Nublado,Tarde,11,2,0,15,Leve
2023,1,2023-01-01,Norte,AM,Manaus,BR-328,Colisão,Chuva,Tarde,22,7,1,38,Moderado
2023,1,2023-01-01,Norte,PA,Belém,BR-286,Atropelamento,Nublado,Noite,10,7,0,27,Leve
2023,1,2023-01-01,Norte,PA,Belém,BR-55,Colisão,Chuva,Tarde,20,18,0,32,Moderado
2023,1,2023-01-01,Norte,PA,Santarém,BR-338,Tombamento,Chuva,Madrugada,24,19,2,44,Grave
2023,1,2023-01-01,Norte,PA,Santarém,BR-328,Atropelamento,Nublado,Manhã,17,15,0,28,Moderado
2023,1,2023-01-01,Norte,RO,Porto Velho,BR-522,Saída de pista,Nublado,Noite,26,22,4,37,Grave
2023,1,2023-01-01,Norte,RO,Porto Velho,BR-805,Capotamento,Nublado,Noite,23,20,1,42,Moderado
2023,1,2023-01-01,Norte,TO,Palmas,BR-934,Saída de pista,Ensolarado,Manhã,17,15,0,27,Moderado
2023,1,2023-01-01,Norte,TO,Palmas,BR-308,Atropelamento,Neblina,Madrugada,16,11,0,30,Leve
2023,1,2023-01-01,Nordeste,BA,Salvador,BR-279,Tombamento,Chuva,Tarde,18,20,0,19,Moderado
2023,1,2023-01-01,Nordeste,BA,Salvador,BR-827,Colisão,Ensolarado,Tarde,23,11,0,34,Leve
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,BR-201,Tombamento,Chuva,Noite,27,21,3,48,Grave
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,BR-242,Atropelamento,Neblina,Manhã,16,15,1,16,Moderado
